image_path	caption
training/002594363.jpg	police stand near their parked vehicles below a railway bridge where a body was found on friday near station
training/002594407.jpg	a double decker tour bus down market street
training/002594516.jpg	a fashionable man lurks beside the car and smokes a cigar .
training/002594524.jpg	two of the vintage toy cars displayed .
training/002594530.jpg	getting drivers to actually trust the autonomous car is crucial in order to make it a commercial success .
training/002594571.jpg	for many years we collected lost of diecast cars .
training/002594839.jpg	an overloaded - wheeler auto rickshaw with local people travelling along the road with panning for motion blur
training/002594861.jpg	classic car of the 1920s and 30s
training/002594891.jpg	supporters car during the football world cup
training/002594980.jpg	my first car was one of these in green !
training/002595486.jpg	electric car charging symbol on a parking
training/002595518.jpg	integrated group of commuters waiting on a street corner for the city bus .
training/002595834.jpg	classic old cars arrive at the end
training/002595853.jpg	what a gentleman : person had picked person up in his swanky car ahead of their afternoon together
training/002595923.jpg	army soldiers evacuate people in amphibious vehicles in the flooded town
training/002595947.jpg	relieved : the baby 's mother spoke to police at the gas station where her car was stolen while she paid for gas
training/002596086.jpg	-- cars on the road around commercial and business centre of city
training/002596184.jpg	the cars we loved driving
training/002596308.jpg	a car with the wheels and trim stolen whilst parked
training/002596329.jpg	pickup car on white background mock up .
training/002596430.jpg	drummer and person perform with transit vehicle type at festival
training/002596488.jpg	politician talks on the phone with politician from his vehicle outside person
training/002596543.jpg	supercar of the 1980s at a classic car show
training/002596628.jpg	automobile make is combining classes of vehicle -- each with its own distinct style -- to make a new model
training/002596659.jpg	power lines and pylons at sunset and an electric car charging station
training/002596687.jpg	traffic on a country road : a tractor exceeds cars parked
training/002596809.jpg	the tour bus outside a fast food restaurant
training/002596840.jpg	hard rock artist with his car in production .
training/002597016.jpg	a number of cars were boxed in
training/002597098.jpg	traditional bright yellow school buses parked in a row
training/002597180.jpg	the person has wrapped an old bus with an image of noble person and is touring around
training/002597205.jpg	impact : the car knocks the victim off her feet , causing her to land on the hood
training/002597222.jpg	version of the car with person at festival
training/002597282.jpg	a camera takes pictures of cars that run the red light .
training/002597294.jpg	storm damaged vehicle with downed tree crushing the roof
training/002597336.jpg	automotive industry business built a car made entirely of cardboard - and it works !
training/002597347.jpg	could one of these be car ?
training/002597362.jpg	more than a dozen vehicles participated in the second show .
training/002597440.jpg	business woman works at a laptop in the car at night
training/002597529.jpg	staying with his friend who appeared to have been hit by a car , this loyal dog not only provided comfort but also dragged him off the road away from further harm .
training/002597560.jpg	racecar driver drives racecar driver , his uncle 's car at festival
training/002597646.jpg	queues of vehicles at government agency
training/002597732.jpg	while chat and laugh about the name we can show person dragging his family out to the car .
training/002597754.jpg	a customer puts gas in his car at a gas station .
training/002597780.jpg	scenes along road late in the day with car and truck traffic and the sun
training/002597996.jpg	driving a car on a fast paced motorway with sunny weather , blue sky and fluffy clouds time lapse
training/002598059.jpg	driving a car in bad winter weather
training/002598076.jpg	the assembly of cars at factory
training/002598227.jpg	borrow a fun car rather than renting a limo - save money and have more fun !
training/002598301.jpg	vector illustration of heavy loaded car which is traveling to vacation .
training/002598401.jpg	a restored classic car outside a reception area
training/002598592.jpg	an armored vehicle patrols a street .
training/002598598.jpg	athlete looks under the hood of his car after practice for sunday 's auto race .
training/002598621.jpg	the car parked outside of the courthouse .
